game_id,game_date,season,away,home,away_score,home_score,status,stadium
20250807-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2025-08-07 18:00:00,2025,Fukuoka SoftBank Hawks,Chiba Lotte Marines,2.0,1.0,Final,ZOZOマリン
20250807-Hanshin_Tigers-Chunichi_Dragons,2025-08-07 18:00:00,2025,Hanshin Tigers,Chunichi Dragons,3.0,8.0,Final,バンテリンドーム
20250807-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2025-08-07 18:00:00,2025,Orix Buffaloes,Tohoku Rakuten Golden Eagles,3.0,7.0,Final,楽天モバイル
20250807-Tokyo_Yakult_Swallows-Yomiuri_Giants,2025-08-07 18:00:00,2025,Tokyo Yakult Swallows,Yomiuri Giants,3.0,2.0,Final,東京ドーム
20250808-Hiroshima_Toyo_Carp-Chunichi_Dragons,2025-08-08 18:00:00,2025,Hiroshima Toyo Carp,Chunichi Dragons,3.0,2.0,Final,バンテリンドーム
20250808-Tokyo_Yakult_Swallows-Hanshin_Tigers,2025-08-08 18:00:00,2025,Tokyo Yakult Swallows,Hanshin Tigers,3.0,1.0,Final,京セラD大阪
20250808-Yomiuri_Giants-Yokohama_DeNA_BayStars,2025-08-08 18:00:00,2025,Yomiuri Giants,Yokohama DeNA BayStars,12.0,2.0,Final,横 浜
20250809-Hiroshima_Toyo_Carp-Chunichi_Dragons,2025-08-09 14:00:00,2025,Hiroshima Toyo Carp,Chunichi Dragons,0.0,2.0,Final,バンテリンドーム
20250809-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2025-08-09 14:00:00,2025,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,1.0,4.0,Final,みずほPayPay
20250809-Orix_Buffaloes-Chiba_Lotte_Marines,2025-08-09 18:00:00,2025,Orix Buffaloes,Chiba Lotte Marines,3.0,2.0,Final,ZOZOマリン
20250809-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2025-08-09 18:00:00,2025,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,4.0,9.0,Final,ベルーナドーム
20250809-Tokyo_Yakult_Swallows-Hanshin_Tigers,2025-08-09 18:00:00,2025,Tokyo Yakult Swallows,Hanshin Tigers,2.0,6.0,Final,京セラD大阪
20250809-Yomiuri_Giants-Yokohama_DeNA_BayStars,2025-08-09 18:00:00,2025,Yomiuri Giants,Yokohama DeNA BayStars,4.0,3.0,Final,横 浜
20250810-Hiroshima_Toyo_Carp-Chunichi_Dragons,2025-08-10 13:30:00,2025,Hiroshima Toyo Carp,Chunichi Dragons,6.0,5.0,Final,バンテリンドーム
20250810-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2025-08-10 14:00:00,2025,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,0.0,1.0,Final,みずほPayPay
20250810-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2025-08-10 17:00:00,2025,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,9.0,4.0,Final,ベルーナドーム
20250810-Orix_Buffaloes-Chiba_Lotte_Marines,2025-08-10 18:00:00,2025,Orix Buffaloes,Chiba Lotte Marines,,,Postponed,ZOZOマリン
20250810-Tokyo_Yakult_Swallows-Hanshin_Tigers,2025-08-10 18:00:00,2025,Tokyo Yakult Swallows,Hanshin Tigers,2.0,5.0,Final,京セラD大阪
20250810-Yomiuri_Giants-Yokohama_DeNA_BayStars,2025-08-10 18:00:00,2025,Yomiuri Giants,Yokohama DeNA BayStars,,,Postponed,横 浜
20250811-Chunichi_Dragons-Yomiuri_Giants,2025-08-11 14:00:00,2025,Chunichi Dragons,Yomiuri Giants,2.0,0.0,Final,東京ドーム
20250811-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2025-08-11 14:00:00,2025,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,1.0,3.0,Final,みずほPayPay
20250811-Orix_Buffaloes-Chiba_Lotte_Marines,2025-08-11 17:00:00,2025,Orix Buffaloes,Chiba Lotte Marines,5.0,3.0,Final,ZOZOマリン
20250811-Tohoku_Rakuten_Golden_Eagles-Saitama_Seibu_Lions,2025-08-11 17:00:00,2025,Tohoku Rakuten Golden Eagles,Saitama Seibu Lions,4.0,5.0,Final,ベルーナドーム
20250811-Hanshin_Tigers-Hiroshima_Toyo_Carp,2025-08-11 18:00:00,2025,Hanshin Tigers,Hiroshima Toyo Carp,,,Postponed,マツダスタジアム
20250811-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2025-08-11 18:00:00,2025,Yokohama DeNA BayStars,Tokyo Yakult Swallows,4.0,9.0,Final,神 宮
20250812-Chunichi_Dragons-Yomiuri_Giants,2025-08-12 18:00:00,2025,Chunichi Dragons,Yomiuri Giants,0.0,5.0,Final,東京ドーム
20250812-Hanshin_Tigers-Hiroshima_Toyo_Carp,2025-08-12 18:00:00,2025,Hanshin Tigers,Hiroshima Toyo Carp,2.0,9.0,Final,マツダスタジアム
20250812-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2025-08-12 18:00:00,2025,Yokohama DeNA BayStars,Tokyo Yakult Swallows,1.0,3.0,Final,神 宮
20250813-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2025-08-13 18:00:00,2025,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,2.0,3.0,Final,エスコンＦ
20250813-Chunichi_Dragons-Yomiuri_Giants,2025-08-13 18:00:00,2025,Chunichi Dragons,Yomiuri Giants,4.0,3.0,Final,東京ドーム
20250813-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2025-08-13 18:00:00,2025,Fukuoka SoftBank Hawks,Saitama Seibu Lions,5.0,3.0,Final,ベルーナドーム
20250813-Hanshin_Tigers-Hiroshima_Toyo_Carp,2025-08-13 18:00:00,2025,Hanshin Tigers,Hiroshima Toyo Carp,2.0,0.0,Final,マツダスタジアム
20250813-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2025-08-13 18:00:00,2025,Tohoku Rakuten Golden Eagles,Orix Buffaloes,7.0,4.0,Final,京セラD大阪
20250813-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2025-08-13 18:00:00,2025,Yokohama DeNA BayStars,Tokyo Yakult Swallows,10.0,2.0,Final,神 宮
20250814-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2025-08-14 18:00:00,2025,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,4.0,9.0,Final,エスコンＦ
20250814-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2025-08-14 18:00:00,2025,Fukuoka SoftBank Hawks,Saitama Seibu Lions,2.0,3.0,Final,ベルーナドーム
20250814-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2025-08-14 18:00:00,2025,Tohoku Rakuten Golden Eagles,Orix Buffaloes,5.0,1.0,Final,京セラD大阪
20250815-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2025-08-15 18:00:00,2025,Chiba Lotte Marines,Fukuoka SoftBank Hawks,1.0,6.0,Final,みずほPayPay
20250815-Hanshin_Tigers-Yomiuri_Giants,2025-08-15 18:00:00,2025,Hanshin Tigers,Yomiuri Giants,5.0,6.0,Final,東京ドーム
20250815-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2025-08-15 18:00:00,2025,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,1.0,3.0,Final,楽天モバイル
20250815-Saitama_Seibu_Lions-Orix_Buffaloes,2025-08-15 18:00:00,2025,Saitama Seibu Lions,Orix Buffaloes,0.0,1.0,Final,京セラD大阪
20250815-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2025-08-15 18:00:00,2025,Tokyo Yakult Swallows,Hiroshima Toyo Carp,2.0,1.0,Final,マツダスタジアム
20250815-Yokohama_DeNA_BayStars-Chunichi_Dragons,2025-08-15 18:00:00,2025,Yokohama DeNA BayStars,Chunichi Dragons,4.0,3.0,Final,バンテリンドーム
20250816-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2025-08-16 14:00:00,2025,Chiba Lotte Marines,Fukuoka SoftBank Hawks,7.0,2.0,Final,みずほPayPay
20250816-Hanshin_Tigers-Yomiuri_Giants,2025-08-16 14:00:00,2025,Hanshin Tigers,Yomiuri Giants,3.0,0.0,Final,東京ドーム
20250816-Saitama_Seibu_Lions-Orix_Buffaloes,2025-08-16 14:00:00,2025,Saitama Seibu Lions,Orix Buffaloes,1.0,0.0,Final,京セラD大阪
20250816-Yokohama_DeNA_BayStars-Chunichi_Dragons,2025-08-16 14:00:00,2025,Yokohama DeNA BayStars,Chunichi Dragons,6.0,0.0,Final,バンテリンドーム
20250816-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2025-08-16 18:00:00,2025,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,9.0,5.0,Final,楽天モバイル
20250816-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2025-08-16 18:00:00,2025,Tokyo Yakult Swallows,Hiroshima Toyo Carp,3.0,5.0,Final,マツダスタジアム
20250817-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2025-08-17 13:00:00,2025,Chiba Lotte Marines,Fukuoka SoftBank Hawks,0.0,1.0,Final,みずほPayPay
20250817-Hanshin_Tigers-Yomiuri_Giants,2025-08-17 13:00:00,2025,Hanshin Tigers,Yomiuri Giants,3.0,1.0,Final,東京ドーム
20250817-Saitama_Seibu_Lions-Orix_Buffaloes,2025-08-17 13:00:00,2025,Saitama Seibu Lions,Orix Buffaloes,6.0,7.0,Final,京セラD大阪
20250817-Yokohama_DeNA_BayStars-Chunichi_Dragons,2025-08-17 13:30:00,2025,Yokohama DeNA BayStars,Chunichi Dragons,5.0,4.0,Final,バンテリンドーム
20250817-Hokkaido_Nippon-Ham_Fighters-Tohoku_Rakuten_Golden_Eagles,2025-08-17 17:00:00,2025,Hokkaido Nippon-Ham Fighters,Tohoku Rakuten Golden Eagles,7.0,5.0,Final,楽天モバイル
20250817-Tokyo_Yakult_Swallows-Hiroshima_Toyo_Carp,2025-08-17 18:00:00,2025,Tokyo Yakult Swallows,Hiroshima Toyo Carp,7.0,2.0,Final,マツダスタジアム
20250819-Chunichi_Dragons-Hanshin_Tigers,2025-08-19 18:00:00,2025,Chunichi Dragons,Hanshin Tigers,4.0,5.0,Final,京セラD大阪
20250819-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2025-08-19 18:00:00,2025,Hiroshima Toyo Carp,Yokohama DeNA BayStars,3.0,1.0,Final,横 浜
20250819-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2025-08-19 18:00:00,2025,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,5.0,6.0,Final,エスコンＦ
20250819-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2025-08-19 18:00:00,2025,Saitama Seibu Lions,Fukuoka SoftBank Hawks,2.0,5.0,Final,みずほPayPay
20250819-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2025-08-19 18:00:00,2025,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,4.0,3.0,Final,ZOZOマリン
20250819-Yomiuri_Giants-Tokyo_Yakult_Swallows,2025-08-19 18:00:00,2025,Yomiuri Giants,Tokyo Yakult Swallows,15.0,2.0,Final,神 宮
20250820-Chunichi_Dragons-Hanshin_Tigers,2025-08-20 18:00:00,2025,Chunichi Dragons,Hanshin Tigers,2.0,1.0,Final,京セラD大阪
20250820-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2025-08-20 18:00:00,2025,Hiroshima Toyo Carp,Yokohama DeNA BayStars,4.0,7.0,Final,横 浜
20250820-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2025-08-20 18:00:00,2025,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,5.0,6.0,Final,エスコンＦ
20250820-Saitama_Seibu_Lions-Fukuoka_SoftBank_Hawks,2025-08-20 18:00:00,2025,Saitama Seibu Lions,Fukuoka SoftBank Hawks,4.0,5.0,Final,みずほPayPay
20250820-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2025-08-20 18:00:00,2025,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,3.0,5.0,Final,ZOZOマリン
20250820-Yomiuri_Giants-Tokyo_Yakult_Swallows,2025-08-20 18:00:00,2025,Yomiuri Giants,Tokyo Yakult Swallows,2.0,7.0,Final,神 宮
20250821-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2025-08-21 18:00:00,2025,Hiroshima Toyo Carp,Yokohama DeNA BayStars,5.0,2.0,Final,横 浜
20250821-Orix_Buffaloes-Hokkaido_Nippon-Ham_Fighters,2025-08-21 18:00:00,2025,Orix Buffaloes,Hokkaido Nippon-Ham Fighters,10.0,0.0,Final,エスコンＦ
20250821-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2025-08-21 18:00:00,2025,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,10.0,12.0,Final,ZOZOマリン
20250821-Yomiuri_Giants-Tokyo_Yakult_Swallows,2025-08-21 18:00:00,2025,Yomiuri Giants,Tokyo Yakult Swallows,7.0,1.0,Final,神 宮
20250822-Chunichi_Dragons-Hiroshima_Toyo_Carp,2025-08-22 18:00:00,2025,Chunichi Dragons,Hiroshima Toyo Carp,6.0,4.0,Final,マツダスタジアム
20250822-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2025-08-22 18:00:00,2025,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,3.0,4.0,Final,エスコンＦ
20250822-Hanshin_Tigers-Tokyo_Yakult_Swallows,2025-08-22 18:00:00,2025,Hanshin Tigers,Tokyo Yakult Swallows,3.0,1.0,Final,神 宮
20250822-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2025-08-22 18:00:00,2025,Orix Buffaloes,Tohoku Rakuten Golden Eagles,2.0,3.0,Final,楽天モバイル
20250822-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2025-08-22 18:00:00,2025,Saitama Seibu Lions,Chiba Lotte Marines,3.0,0.0,Final,ZOZOマリン
20250822-Yokohama_DeNA_BayStars-Yomiuri_Giants,2025-08-22 18:00:00,2025,Yokohama DeNA BayStars,Yomiuri Giants,1.0,8.0,Final,東京ドーム
20250823-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2025-08-23 14:00:00,2025,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,3.0,8.0,Final,エスコンＦ
20250823-Yokohama_DeNA_BayStars-Yomiuri_Giants,2025-08-23 14:00:00,2025,Yokohama DeNA BayStars,Yomiuri Giants,1.0,4.0,Final,東京ドーム
20250823-Chunichi_Dragons-Hiroshima_Toyo_Carp,2025-08-23 18:00:00,2025,Chunichi Dragons,Hiroshima Toyo Carp,5.0,2.0,Final,マツダスタジアム
20250823-Hanshin_Tigers-Tokyo_Yakult_Swallows,2025-08-23 18:00:00,2025,Hanshin Tigers,Tokyo Yakult Swallows,2.0,2.0,Final,神 宮
20250823-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2025-08-23 18:00:00,2025,Orix Buffaloes,Tohoku Rakuten Golden Eagles,8.0,6.0,Final,楽天モバイル
20250823-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2025-08-23 18:00:00,2025,Saitama Seibu Lions,Chiba Lotte Marines,2.0,0.0,Final,ZOZOマリン
20250824-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2025-08-24 14:00:00,2025,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,0.0,1.0,Final,エスコンＦ
20250824-Yokohama_DeNA_BayStars-Yomiuri_Giants,2025-08-24 14:00:00,2025,Yokohama DeNA BayStars,Yomiuri Giants,4.0,2.0,Final,東京ドーム
20250824-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2025-08-24 16:00:00,2025,Orix Buffaloes,Tohoku Rakuten Golden Eagles,3.0,2.0,Final,楽天モバイル
20250824-Hanshin_Tigers-Tokyo_Yakult_Swallows,2025-08-24 17:00:00,2025,Hanshin Tigers,Tokyo Yakult Swallows,8.0,1.0,Final,神 宮
20250824-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2025-08-24 17:00:00,2025,Saitama Seibu Lions,Chiba Lotte Marines,0.0,2.0,Final,ZOZOマリン
20250824-Chunichi_Dragons-Hiroshima_Toyo_Carp,2025-08-24 18:00:00,2025,Chunichi Dragons,Hiroshima Toyo Carp,4.0,5.0,Final,マツダスタジアム
20250826-Hanshin_Tigers-Yokohama_DeNA_BayStars,2025-08-26 17:45:00,2025,Hanshin Tigers,Yokohama DeNA BayStars,3.0,2.0,Final,横 浜
20250826-Chiba_Lotte_Marines-Orix_Buffaloes,2025-08-26 18:00:00,2025,Chiba Lotte Marines,Orix Buffaloes,5.0,6.0,Final,京セラD大阪
20250826-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2025-08-26 18:00:00,2025,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,3.0,10.0,Final,弘 前
20250826-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2025-08-26 18:00:00,2025,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,2.0,2.0,Final,ベルーナドーム
20250826-Tokyo_Yakult_Swallows-Chunichi_Dragons,2025-08-26 18:00:00,2025,Tokyo Yakult Swallows,Chunichi Dragons,2.0,0.0,Final,バンテリンドーム
20250826-Yomiuri_Giants-Hiroshima_Toyo_Carp,2025-08-26 18:00:00,2025,Yomiuri Giants,Hiroshima Toyo Carp,1.0,4.0,Final,マツダスタジアム
20250827-Hanshin_Tigers-Yokohama_DeNA_BayStars,2025-08-27 17:45:00,2025,Hanshin Tigers,Yokohama DeNA BayStars,2.0,1.0,Final,横 浜
20250827-Chiba_Lotte_Marines-Orix_Buffaloes,2025-08-27 18:00:00,2025,Chiba Lotte Marines,Orix Buffaloes,6.0,1.0,Final,ほっと神戸
20250827-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2025-08-27 18:00:00,2025,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,3.0,1.0,Final,秋 田
20250827-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2025-08-27 18:00:00,2025,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,2.0,3.0,Final,ベルーナドーム
20250827-Tokyo_Yakult_Swallows-Chunichi_Dragons,2025-08-27 18:00:00,2025,Tokyo Yakult Swallows,Chunichi Dragons,0.0,3.0,Final,バンテリンドーム
20250827-Yomiuri_Giants-Hiroshima_Toyo_Carp,2025-08-27 18:00:00,2025,Yomiuri Giants,Hiroshima Toyo Carp,2.0,3.0,Final,マツダスタジアム
20250828-Hanshin_Tigers-Yokohama_DeNA_BayStars,2025-08-28 17:45:00,2025,Hanshin Tigers,Yokohama DeNA BayStars,4.0,5.0,Final,横 浜
20250828-Tokyo_Yakult_Swallows-Chunichi_Dragons,2025-08-28 18:00:00,2025,Tokyo Yakult Swallows,Chunichi Dragons,3.0,4.0,Final,バンテリンドーム
20250828-Yomiuri_Giants-Hiroshima_Toyo_Carp,2025-08-28 18:00:00,2025,Yomiuri Giants,Hiroshima Toyo Carp,3.0,8.0,Final,マツダスタジアム
20250829-Chunichi_Dragons-Yokohama_DeNA_BayStars,2025-08-29 18:00:00,2025,Chunichi Dragons,Yokohama DeNA BayStars,9.0,8.0,Final,横 浜
20250829-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2025-08-29 18:00:00,2025,Fukuoka SoftBank Hawks,Chiba Lotte Marines,3.0,1.0,Final,ZOZOマリン
20250829-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2025-08-29 18:00:00,2025,Hiroshima Toyo Carp,Tokyo Yakult Swallows,4.0,2.0,Final,神 宮
20250829-Orix_Buffaloes-Saitama_Seibu_Lions,2025-08-29 18:00:00,2025,Orix Buffaloes,Saitama Seibu Lions,8.0,1.0,Final,ベルーナドーム
20250829-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2025-08-29 18:00:00,2025,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,0.0,5.0,Final,エスコンＦ
20250829-Yomiuri_Giants-Hanshin_Tigers,2025-08-29 18:00:00,2025,Yomiuri Giants,Hanshin Tigers,4.0,3.0,Final,甲子園
20250830-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2025-08-30 14:00:00,2025,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,6.0,2.0,Final,エスコンＦ
20250830-Orix_Buffaloes-Saitama_Seibu_Lions,2025-08-30 17:00:00,2025,Orix Buffaloes,Saitama Seibu Lions,7.0,1.0,Final,ベルーナドーム
20250830-Chunichi_Dragons-Yokohama_DeNA_BayStars,2025-08-30 18:00:00,2025,Chunichi Dragons,Yokohama DeNA BayStars,9.0,7.0,Final,横 浜
20250830-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2025-08-30 18:00:00,2025,Fukuoka SoftBank Hawks,Chiba Lotte Marines,4.0,6.0,Final,ZOZOマリン
20250830-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2025-08-30 18:00:00,2025,Hiroshima Toyo Carp,Tokyo Yakult Swallows,4.0,5.0,Final,神 宮
20250830-Yomiuri_Giants-Hanshin_Tigers,2025-08-30 18:00:00,2025,Yomiuri Giants,Hanshin Tigers,2.0,3.0,Final,甲子園
20250831-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2025-08-31 13:00:00,2025,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,1.0,0.0,Final,エスコンＦ
20250831-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2025-08-31 16:00:00,2025,Fukuoka SoftBank Hawks,Chiba Lotte Marines,3.0,4.0,Final,ZOZOマリン
20250831-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2025-08-31 17:00:00,2025,Hiroshima Toyo Carp,Tokyo Yakult Swallows,4.0,7.0,Final,神 宮
20250831-Orix_Buffaloes-Saitama_Seibu_Lions,2025-08-31 17:00:00,2025,Orix Buffaloes,Saitama Seibu Lions,4.0,1.0,Final,ベルーナドーム
20250831-Chunichi_Dragons-Yokohama_DeNA_BayStars,2025-08-31 18:00:00,2025,Chunichi Dragons,Yokohama DeNA BayStars,0.0,2.0,Final,横 浜
20250831-Yomiuri_Giants-Hanshin_Tigers,2025-08-31 18:00:00,2025,Yomiuri Giants,Hanshin Tigers,4.0,5.0,Final,甲子園
20250902-Hanshin_Tigers-Chunichi_Dragons,2025-09-02 18:00:00,2025,Hanshin Tigers,Chunichi Dragons,5.0,3.0,Final,バンテリンドーム
20250902-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2025-09-02 18:00:00,2025,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,8.0,6.0,Final,ZOZOマリン
20250902-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2025-09-02 18:00:00,2025,Orix Buffaloes,Fukuoka SoftBank Hawks,1.0,2.0,Final,みずほPayPay
20250902-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2025-09-02 18:00:00,2025,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,2.0,0.0,Final,楽天モバイル
20250902-Tokyo_Yakult_Swallows-Yomiuri_Giants,2025-09-02 18:00:00,2025,Tokyo Yakult Swallows,Yomiuri Giants,1.0,4.0,Final,京セラD大阪
20250902-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2025-09-02 18:00:00,2025,Yokohama DeNA BayStars,Hiroshima Toyo Carp,8.0,5.0,Final,マツダスタジアム
20250903-Hanshin_Tigers-Chunichi_Dragons,2025-09-03 18:00:00,2025,Hanshin Tigers,Chunichi Dragons,2.0,5.0,Final,バンテリンドーム
20250903-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2025-09-03 18:00:00,2025,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,1.0,2.0,Final,ZOZOマリン
20250903-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2025-09-03 18:00:00,2025,Orix Buffaloes,Fukuoka SoftBank Hawks,1.0,7.0,Final,みずほPayPay
20250903-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2025-09-03 18:00:00,2025,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,11.0,6.0,Final,楽天モバイル
20250903-Tokyo_Yakult_Swallows-Yomiuri_Giants,2025-09-03 18:00:00,2025,Tokyo Yakult Swallows,Yomiuri Giants,3.0,5.0,Final,京セラD大阪
20250903-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2025-09-03 18:00:00,2025,Yokohama DeNA BayStars,Hiroshima Toyo Carp,1.0,2.0,Final,マツダスタジアム
20250904-Hanshin_Tigers-Chunichi_Dragons,2025-09-04 18:00:00,2025,Hanshin Tigers,Chunichi Dragons,7.0,5.0,Final,バンテリンドーム
20250904-Hokkaido_Nippon-Ham_Fighters-Chiba_Lotte_Marines,2025-09-04 18:00:00,2025,Hokkaido Nippon-Ham Fighters,Chiba Lotte Marines,9.0,2.0,Final,ZOZOマリン
20250904-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2025-09-04 18:00:00,2025,Orix Buffaloes,Fukuoka SoftBank Hawks,0.0,8.0,Final,みずほPayPay
20250904-Tokyo_Yakult_Swallows-Yomiuri_Giants,2025-09-04 18:00:00,2025,Tokyo Yakult Swallows,Yomiuri Giants,12.0,1.0,Final,岐 阜
20250904-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2025-09-04 18:00:00,2025,Yokohama DeNA BayStars,Hiroshima Toyo Carp,1.0,0.0,Final,マツダスタジアム
20250905-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2025-09-05 18:00:00,2025,Chiba Lotte Marines,Saitama Seibu Lions,3.0,5.0,Final,ベルーナドーム
20250905-Hiroshima_Toyo_Carp-Hanshin_Tigers,2025-09-05 18:00:00,2025,Hiroshima Toyo Carp,Hanshin Tigers,1.0,6.0,Final,甲子園
20250905-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2025-09-05 18:00:00,2025,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,0.0,2.0,Final,京セラD大阪
20250905-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2025-09-05 18:00:00,2025,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,0.0,11.0,Final,みずほPayPay
20250905-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2025-09-05 18:00:00,2025,Tokyo Yakult Swallows,Yokohama DeNA BayStars,6.0,7.0,Final,横 浜
20250905-Yomiuri_Giants-Chunichi_Dragons,2025-09-05 18:00:00,2025,Yomiuri Giants,Chunichi Dragons,0.0,1.0,Final,バンテリンドーム
20250906-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2025-09-06 14:00:00,2025,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,1.0,3.0,Final,京セラD大阪
20250906-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2025-09-06 14:00:00,2025,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,1.0,2.0,Final,みずほPayPay
